User ID,Username,Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Created At,Hashtags
779971,walkeramy,Keep maybe our help statement itself shake safe.,86,4,7236,True,0,East Karaport,2021-07-20 20:31:40,
506523,emily32,Ability these answer life life call.,8,2,9318,False,0,Fordview,2022-12-31 00:48:48,believe
222497,vanessa07,Help ready matter ball throw respond event agree father.,47,3,6039,True,0,Port Andrewtown,2020-08-29 04:53:54,
392905,jeffreykirk,Author yeah individual tough opportunity brother father.,42,0,7815,False,1,South Kathyport,2021-12-08 22:39:33,small
907727,ubyrd,To any do operation Congress continue.,56,1,7525,False,0,Port Andrew,2020-02-01 17:32:29,risk whom management white
382180,jordanjohnathan,Suffer sell adult term serious specific can media.,77,2,4463,True,0,New Julie,2023-01-27 14:20:52,reality capital
267580,ncarson,Federal response adult exist every step soldier sport hold stand use travel score.,47,2,3551,False,0,West William,2022-07-02 11:07:43,full
913252,phillip83,Candidate because hair late memory training.,50,2,1762,True,1,Michaelfort,2020-03-13 17:36:38,half
968082,monica69,Street white half owner difference energy fish direction cup central heavy.,97,2,6747,False,0,Rachelfort,2022-03-31 02:11:32,someone a rock under
113232,fitzpatrickbenjamin,Save policy week side truth cost century financial side pretty his.,49,4,4905,True,1,Lake Scott,2022-09-01 21:23:23,city short game
296660,robertsonjose,Today rest seek star second nation rise vote treatment evidence when.,3,4,3321,False,0,New Lauraton,2020-12-26 18:17:06,
736553,dana08,Agent glass perhaps away world success politics perhaps.,65,3,3744,False,0,Allenland,2020-01-26 12:12:14,
544513,romerocody,Decide ten maintain fast thus fill develop write.,81,0,5477,False,1,Alyssamouth,2023-01-15 02:32:23,
299510,scottjacobs,Certain job position stand stand morning political staff authority agency green style interesting.,86,3,5227,True,0,Huffbury,2021-02-22 01:47:04,rest attack
783572,fkim,Guess piece continue his course parent though table nice.,62,4,9421,True,1,Port Zachary,2021-07-01 06:38:44,door southern
465144,craigtorres,Act sort various size husband audience reality dinner.,48,3,3824,True,0,Grahamburgh,2021-11-19 21:20:21,much north turn
875423,dwebb,Appear major firm range its message easy man would anyone in seek page.,71,2,6219,True,0,Destinyfort,2021-04-23 10:02:54,
497045,philipflores,That letter her say near room choice color rate bar.,78,1,2792,True,0,Collierville,2022-03-01 10:08:08,friend minute military
123290,jessicacontreras,Policy phone able store way read the heavy keep real writer.,85,4,8955,False,1,Lake James,2022-05-14 09:22:09,local seek what
805444,baileyalejandra,Region determine room mouth board buy whose.,88,0,3565,False,1,West Jason,2021-06-22 16:48:08,capital night like
571592,stevenrichmond,Medical threat play organization situation include.,79,1,990,True,1,Shawnport,2020-12-14 02:47:03,manager music beyond
818189,coleannette,Say pretty brother each now general ahead throw upon.,27,3,5343,False,1,Annmouth,2020-03-18 22:08:50,be claim control
333908,kaylaacevedo,Own ability teach improve force unit.,18,0,4711,False,1,Tabithaside,2022-08-28 22:13:10,professor call first against course
666121,gonzalezcynthia,Low order health certain quality possible heart.,31,3,7164,True,1,Port Amyville,2022-06-05 21:08:12,easy building listen subject
896227,pamela47,Trip maintain mission parent cold data choose her area describe these.,6,0,5996,True,1,South Jessica,2022-02-18 15:02:48,itself
883667,holderlindsey,Among full picture act this thus take.,44,1,3304,True,0,Franklinbury,2021-04-01 22:38:32,important evening
187192,bradfordsamuel,Cell require student garden half family mission.,62,1,939,True,0,West Amyton,2023-04-25 16:03:39,appear hair admit degree
881150,smithadam,Too sport represent hundred street fly however class writer adult join one hour.,12,0,9606,True,1,Nicolefort,2021-01-30 00:49:54,
877474,franciseric,Thus case last whatever across issue interview friend dark recognize treatment ability work.,0,0,7421,False,0,Cohenburgh,2021-04-09 11:05:44,close brother stand
573830,cookeric,Least rate ready lay health never place prove rich happen particularly smile whose.,83,5,1946,True,0,New Gregorychester,2022-01-25 18:22:22,break
585862,urodriguez,Lead ever bank adult want carry learn lawyer science.,19,5,7292,True,0,Clarkmouth,2021-01-08 01:34:43,former
780554,houstoncarol,Position live most individual president pattern.,71,2,9954,False,1,Changton,2022-09-29 13:06:51,white control not management option
138700,anthonyday,Parent politics according single reduce result research approach along all.,16,4,4451,True,1,Ramirezview,2023-05-31 06:15:43,certainly
711691,nlopez,Page must yard figure human thousand board experience sing recognize raise important which.,45,5,9583,True,0,West Judy,2021-02-23 12:25:38,information
967819,marshallerin,Wear government a easy modern film election education.,90,2,7363,True,0,Morrisfurt,2022-08-01 11:06:07,water
448377,brianmoyer,Push decide own black level director little involve hundred natural manage.,66,5,7025,False,1,Port Rodneyville,2020-04-26 21:45:56,student form white
508187,williamkeith,Leg future performance use last lose painting building.,90,1,3417,True,1,Johnton,2020-01-06 12:42:08,measure wear me government
241479,mark06,About market expert assume style top game onto.,29,1,8448,False,1,Robertsonstad,2020-01-21 20:53:52,onto owner result
207435,fprice,Guy instead cover participant recently Mr next cell buy live type.,10,3,8556,False,0,Jeffreychester,2022-04-09 05:55:10,whose
128235,barbara24,His prepare manager another billion own.,98,5,8151,True,1,Pattersonberg,2022-05-14 23:41:56,number
399371,marybrown,Participant success interesting during several once down religious meet analysis culture race spend.,99,1,6228,True,1,Lake Theresamouth,2022-09-06 00:36:11,
749330,ssimpson,Different win newspaper TV room bill.,75,0,7407,False,1,South Kristie,2020-01-09 07:26:31,property window say huge environment
646528,jeanshepherd,Far learn alone ago light to today own anything look ground.,1,5,6811,True,1,Matthewton,2022-10-24 18:59:49,along enter
884942,robinwatts,Argue continue better me safe from.,83,5,8837,False,0,Langville,2022-11-26 11:53:44,public see east human hotel
678998,dgarcia,Maintain owner our serious be reflect south kitchen control reality forward.,48,2,547,False,0,Chandlerhaven,2021-12-18 18:35:09,when
142955,clong,Interview special machine teach himself include large available off ability.,62,5,1373,False,1,West Brandon,2021-08-15 00:18:22,ground size
829799,kchristensen,She one on market conference seven style police.,38,4,9861,True,1,Helenmouth,2023-04-24 12:49:36,nearly treat without voice image
564216,jenniferwilliams,Better summer citizen still seat population many without skin performance success concern seem.,49,2,1947,False,1,Richardmouth,2021-02-16 22:39:15,once site rest notice
469994,williamrocha,Campaign concern write because kitchen marriage early approach.,26,1,8341,True,0,Darrellbury,2022-10-22 20:39:47,factor author
749565,lmedina,That conference among chair particularly nice may front matter consider thank discover.,17,5,2256,False,0,Toddbury,2020-12-21 15:36:51,rate speech position mouth message
118226,harrissarah,Hit official similar room trade until number something interesting season.,94,5,1698,False,1,Sarahville,2023-02-07 15:15:42,source begin care provide husband
962871,luis28,Best result seven Mrs include news general garden.,76,3,2773,False,1,Port Stevenfurt,2020-02-29 23:37:02,science
150720,patelmartin,Cover claim any interesting part staff.,11,4,7732,True,0,Michaelhaven,2022-08-18 12:36:40,check police up paper
252252,kimberlyburns,House free avoid worker card president.,14,4,6242,True,1,Hudsonville,2020-05-19 11:50:41,crime type himself politics book
857074,olivia06,At else development off style nothing rise than education color wind.,97,2,7321,True,1,West Ronaldtown,2022-11-11 16:33:34,sing part
348345,ismith,This several whatever it author unit thank job federal sign executive.,67,5,5981,False,1,Micheleside,2023-03-19 16:00:00,
467653,gonzalezphilip,Girl away better recently system so another.,11,1,3231,True,1,West Debrahaven,2020-03-26 16:17:55,past else
109243,zjohnson,Over collection professional media picture especially at door skin wonder water.,52,0,1759,False,0,Simmonsshire,2023-05-28 06:17:43,scene yet
592202,lisa14,Have policy reason something about leg.,3,4,7168,True,0,Martinezfurt,2023-05-21 20:04:15,nothing forward base sport court
915209,allenmark,Tell every financial beat office produce million this perform feel perhaps.,68,1,1945,True,0,South Anthonyborough,2021-05-05 01:19:43,
556050,amberanderson,Traditional across enter official her ten nor teacher surface it resource TV type.,55,3,1518,True,1,North Melissaport,2021-08-30 23:11:43,know
762922,monica64,Wide yard movement PM worry after certainly true guy do involve table.,16,2,1876,True,1,West Elizabeth,2022-07-06 11:10:51,
512870,gmartinez,Now remain understand director Republican collection.,100,1,37,False,0,North Stephaniehaven,2023-02-28 12:43:11,glass
192294,floresshari,Drive exist tend mind increase remember film after music society it continue.,40,0,741,True,1,Barryville,2020-08-25 07:17:37,sea easy almost reality suddenly
740350,emay,College clearly sure deep police eight American two parent.,81,0,4954,True,1,East Reneeberg,2021-01-08 01:48:02,card wall important western
377115,wnorris,Able space information region argue send same.,53,0,2408,True,1,Lake Benjamin,2023-04-19 08:29:50,key question everybody
876385,pateljerry,Generation believe yeah amount turn allow response million per someone by guy affect.,62,2,2828,False,1,Wilsonborough,2020-08-04 22:32:48,easy score
130270,melissaayala,Weight southern certainly memory amount nothing itself the once yard.,19,4,5657,True,1,Brianport,2020-02-07 07:36:37,kind skin choose second
102576,john66,Floor ask size his once night heart company.,77,5,7446,False,1,Johnsberg,2022-04-15 14:01:40,decide security
558741,annettenorton,Allow will exist learn should recognize result last.,18,3,5399,False,1,North Sarah,2022-05-18 17:13:35,newspaper
380229,gallagherjames,Collection thousand weight must science pay.,45,2,7682,False,1,Richardview,2021-02-26 13:33:22,
421319,morrowjacqueline,Single nearly fund tend past agent argue.,5,3,3740,True,0,Millerchester,2020-02-19 23:26:17,area ask
430561,davidwoods,Win account someone general sort alone let natural.,32,3,1336,True,0,Lake Mollymouth,2021-05-11 23:49:25,
132631,smithashley,Seat former military billion compare true.,50,2,6316,False,0,Turnerbury,2021-09-08 18:43:55,fast
703495,wardjennifer,Human western him coach always interest forward join past thank green.,33,4,8617,True,0,Michaelland,2021-07-04 16:27:57,house small dark necessary
864096,hodgesstephen,Most suffer soon one her avoid exactly none building add successful.,97,0,4879,False,1,Port Caitlinburgh,2022-07-07 14:29:48,positive him
768628,meganmann,Range yet kind it business animal heart performance company life themselves company.,64,5,2202,True,1,Lake Cynthiamouth,2023-04-18 15:08:13,
894608,blake50,Certain decade recently ever late Mrs full himself.,7,1,5749,True,0,Port Tina,2023-04-02 02:33:35,special he manager
442723,levineerin,Price forget once professor stop ready pressure there establish represent space because.,46,1,1534,False,1,Currytown,2021-09-07 21:16:32,
814392,joyreid,Day mission he training worker value song.,61,1,9357,False,0,North Kimberlytown,2023-03-10 17:45:20,join decade language from
509640,smithricky,Trade ball easy go five especially final recent.,66,2,9452,False,0,Kochview,2021-04-29 00:16:15,despite difficult financial
552104,hwu,Skin president machine be growth must man pay.,100,4,7159,False,0,Andersonport,2023-05-28 15:38:39,word see
723647,guzmandeanna,What rule resource even enter organization against perhaps.,68,1,3436,False,0,Hopkinsside,2020-09-15 06:33:19,dream material national what special
315730,richardfields,Process head third company manager remain popular whole.,64,2,4050,True,1,Janicetown,2022-05-29 02:02:59,operation meeting similar step gas
301271,andersonsteven,Pass happen together exactly likely indicate lay new view activity send.,98,0,1735,False,0,Englishport,2023-05-04 04:41:18,serious structure hard
213946,gonzalezdenise,Single pull audience city risk ready member risk cost character fear.,69,2,5501,False,0,Port Robert,2021-09-08 03:43:56,
360654,fgonzalez,Miss sign body air degree environment piece.,51,2,2213,True,0,North Kathryn,2021-11-18 15:07:09,buy degree agency door
516754,nthornton,Sport society other want success member by shake.,87,5,4323,False,0,Lisamouth,2020-11-19 17:43:40,enter away yard vote
931911,jeremy22,Fill important child measure however else act skin number significant alone friend.,86,3,4797,True,1,New Jessica,2022-03-01 15:18:36,tree figure focus bit southern
